Source,Target,Type,Weight
koolaid,wine,Directed,1
koolaid,lemonade,Directed,4
hotchocolate,milk,Directed,1
hotchocolate,banana,Directed,1
hotchocolate,cereal,Directed,1
hotchocolate,coffee,Directed,2
hotchocolate,tea,Directed,1
hotchocolate,cake,Directed,1
hotchocolate,nut,Directed,1
crouton,bread,Directed,1
crouton,popcorn,Directed,1
crouton,meat,Directed,1
crouton,salt,Directed,1
crouton,cheese,Directed,1
crouton,donut,Directed,1
crouton,salad,Directed,1
crouton,spaghetti,Directed,1
crouton,tomato,Directed,2
crouton,rice,Directed,1
crouton,oats,Directed,1
vanilla,ham,Directed,1
vanilla,butter,Directed,1
vanilla,bread,Directed,1
vanilla,carrot,Directed,1
vanilla,icecream,Directed,2
vanilla,onion,Directed,1
vanilla,broccoli,Directed,1
vanilla,salt,Directed,1
vanilla,egg,Directed,1
vanilla,cookie,Directed,3
vanilla,nut,Directed,1
vanilla,casserole,Directed,1
vanilla,almond,Directed,1
vanilla,oil,Directed,1
vanilla,snackfood,Directed,1
vanilla,spice,Directed,2
scones,fruit,Directed,1
scones,jam,Directed,1
scones,strawberry,Directed,1
scones,egg,Directed,1
scones,soup,Directed,1
scones,donut,Directed,1
scones,cookie,Directed,1
scones,cucumber,Directed,1
scones,peach,Directed,1
scones,flour,Directed,1
scones,muffin,Directed,1
scones,Englishmuffin,Directed,1
baked_beans,chicken,Directed,1
baked_beans,beef,Directed,1
baked_beans,potato_chips,Directed,1
baked_beans,bean,Directed,1
baked_beans,corn,Directed,2
baked_beans,potato,Directed,1
baked_beans,pea,Directed,2
baked_beans,mushroom,Directed,1
baked_beans,squash,Directed,2
baked_beans,carrot,Directed,2
baked_beans,cabbage,Directed,2
baked_beans,lettuce,Directed,1
baked_beans,hotdog,Directed,2
baked_beans,soup,Directed,1
baked_beans,spaghetti,Directed,1
baked_beans,pasta,Directed,1
baked_beans,cauliflower,Directed,1
baked_beans,greenbeans,Directed,1
baked_beans,cheesecake,Directed,1
baked_beans,bun,Directed,1
baked_beans,soybean,Directed,1
baked_beans,kidneybeans,Directed,2
baked_beans,chicken_noodle_soup,Directed,1
baked_beans,potatosalad,Directed,2
baked_beans,porkandbeans,Directed,1
baked_beans,chives,Directed,1
yellowbean,bean,Directed,1
yellowbean,corn,Directed,7
yellowbean,pea,Directed,1
yellowbean,asparagus,Directed,1
yellowbean,beet,Directed,1
yellowbean,carrot,Directed,1
yellowbean,cookie,Directed,2
yellowbean,tomato,Directed,1
yellowbean,pasta,Directed,1
yellowbean,Jello,Directed,1
yellowbean,cauliflower,Directed,1
yellowbean,greenbeans,Directed,3
yellowbean,pintobean,Directed,1
yellowbean,baked_beans,Directed,1
yellowbean,limabean,Directed,2
yellowbean,spaghetti_sauce,Directed,1
yellowbean,porkandbeans,Directed,1
yellowbean,stringbean,Directed,1
canned_food,fruit,Directed,4
canned_food,fish,Directed,1
canned_food,milk,Directed,1
canned_food,pear,Directed,1
canned_food,cereal,Directed,1
canned_food,popcorn,Directed,1
canned_food,corn,Directed,1
canned_food,mushroom,Directed,1
canned_food,beet,Directed,1
canned_food,vegetable,Directed,2
canned_food,soup,Directed,1
canned_food,sugar,Directed,1
canned_food,cookie,Directed,1
canned_food,peach,Directed,1
canned_food,spaghetti,Directed,1
canned_food,pickle,Directed,1
canned_food,flour,Directed,2
canned_food,juice,Directed,1
canned_food,prunes,Directed,1
canned_food,tuna,Directed,1
canned_food,pumpkin,Directed,1
canned_food,fowl,Directed,1
canned_food,frozenfood,Directed,2
canned_food,bake,Directed,1
canned_food,baked_food,Directed,1
limabean,chicken,Directed,1
limabean,taco,Directed,1
limabean,butter,Directed,2
limabean,bread,Directed,1
limabean,apple,Directed,2
limabean,cereal,Directed,1
limabean,grape,Directed,1
limabean,liver,Directed,1
limabean,pretzel,Directed,1
limabean,corn,Directed,4
limabean,mushroom,Directed,1
limabean,beet,Directed,1
limabean,orange,Directed,1
limabean,carrot,Directed,1
limabean,celery,Directed,3
limabean,cabbage,Directed,1
limabean,chocolate,Directed,1
limabean,hamburger,Directed,1
limabean,soup,Directed,3
limabean,vegetable_soup,Directed,1
limabean,cucumber,Directed,1
limabean,salad,Directed,1
limabean,brusselsprouts,Directed,2
limabean,peach,Directed,1
limabean,tomato,Directed,3
limabean,pasta,Directed,1
limabean,plum,Directed,1
limabean,lasagna,Directed,1
limabean,greenbeans,Directed,11
limabean,pineapple,Directed,1
limabean,okra,Directed,1
limabean,spinach,Directed,4
limabean,grapefruit,Directed,1
limabean,lemon,Directed,1
limabean,pintobean,Directed,3
limabean,rutabaga,Directed,1
limabean,green_pepper,Directed,1
limabean,kidneybeans,Directed,6
limabean,baked_beans,Directed,1
limabean,porkandbeans,Directed,1
limabean,stringbean,Directed,1
limabean,tomatosoup,Directed,1
limabean,black_beans,Directed,2
salami,fish,Directed,1
salami,turkey,Directed,1
salami,ham,Directed,1
salami,steak,Directed,1
salami,milk,Directed,1
salami,apple,Directed,1
salami,bratwurst,Directed,1
salami,cake,Directed,1
salami,egg,Directed,1
salami,cheese,Directed,2
salami,roast,Directed,1
salami,cracker,Directed,1
salami,olive,Directed,1
salami,Jello,Directed,1
salami,mustard,Directed,1
salami,casserole,Directed,1
salami,bologna,Directed,2
salami,pepperoni,Directed,2
tomato_juice,milk,Directed,1
tomato_juice,butter,Directed,1
tomato_juice,coffee,Directed,1
tomato_juice,grape,Directed,1
tomato_juice,corn,Directed,2
tomato_juice,orange_juice,Directed,6
tomato_juice,grape_juice,Directed,1
tomato_juice,oatmeal,Directed,1
tomato_juice,lettuce,Directed,1
tomato_juice,onion,Directed,1
tomato_juice,soup,Directed,1
tomato_juice,nut,Directed,1
tomato_juice,tomato,Directed,4
tomato_juice,poultry,Directed,1
tomato_juice,grapefruit_juice,Directed,1
tomato_juice,lemonade,Directed,1
tomato_juice,tomato_sauce,Directed,1
tomato_juice,candy_bar,Directed,1
tomato_juice,breakfast,Directed,1
tomato_juice,cranberry_juice,Directed,5
seed,fruit,Directed,1
seed,chicken,Directed,1
seed,bread,Directed,2
seed,apple,Directed,1
seed,peanut,Directed,1
seed,lettuce,Directed,1
seed,meat,Directed,2
seed,cheese,Directed,1
seed,peanutbutter,Directed,1
seed,nut,Directed,5
seed,walnut,Directed,1
seed,cracker,Directed,1
seed,dessert,Directed,1
seed,plum,Directed,1
seed,rice,Directed,1
seed,greens,Directed,1
seed,juice,Directed,1
seed,sunflower_seeds,Directed,2
seed,spice,Directed,1
seed,sweets,Directed,1
seed,grain,Directed,1
seed,alcohol,Directed,1
olive_oil,pudding,Directed,1
olive_oil,onion,Directed,1
olive_oil,hotdog,Directed,1
olive_oil,cookie,Directed,1
olive_oil,nut,Directed,1
olive_oil,cracker,Directed,1
olive_oil,olive,Directed,2
olive_oil,flour,Directed,1
olive_oil,greenbeans,Directed,1
olive_oil,honey,Directed,1
olive_oil,wine,Directed,1
olive_oil,vinegar,Directed,1
spaghetti_sauce,milk,Directed,2
spaghetti_sauce,bread,Directed,1
spaghetti_sauce,corn,Directed,1
spaghetti_sauce,zucchini,Directed,1
spaghetti_sauce,carrot,Directed,1
spaghetti_sauce,pizza,Directed,3
spaghetti_sauce,meat,Directed,1
spaghetti_sauce,icecream,Directed,2
spaghetti_sauce,garlic,Directed,1
spaghetti_sauce,egg,Directed,1
spaghetti_sauce,sausage,Directed,1
spaghetti_sauce,lobster,Directed,1
spaghetti_sauce,soup,Directed,1
spaghetti_sauce,donut,Directed,1
spaghetti_sauce,applesauce,Directed,1
spaghetti_sauce,pasta,Directed,1
spaghetti_sauce,ketchup,Directed,1
spaghetti_sauce,lasagna,Directed,1
spaghetti_sauce,tuna,Directed,1
spaghetti_sauce,meatball,Directed,2
spaghetti_sauce,mayonnaise,Directed,1
spaghetti_sauce,chili,Directed,1
spaghetti_sauce,sweet_roll,Directed,1
spaghetti_sauce,salsa,Directed,1
spaghetti_sauce,tomato_sauce,Directed,1
spaghetti_sauce,quiche,Directed,1
spaghetti_sauce,scalloped_potaotes,Directed,1
protein,fish,Directed,1
protein,pork,Directed,1
protein,milk,Directed,1
protein,apple,Directed,1
protein,grape,Directed,1
protein,beef,Directed,1
protein,potato,Directed,1
