from,to,type,weight
skunk,fish,Directed,2
skunk,fox,Directed,12
skunk,frog,Directed,1
skunk,gerbil,Directed,2
skunk,giraff,Directed,3
skunk,goat,Directed,1
skunk,gopher,Directed,4
skunk,gorilla,Directed,1
skunk,groundhog,Directed,4
skunk,hippo,Directed,2
skunk,hors,Directed,3
skunk,lemur,Directed,1
skunk,lion,Directed,7
skunk,mink,Directed,4
skunk,mole,Directed,4
skunk,monkei,Directed,2
skunk,moos,Directed,3
skunk,mountainlion,Directed,1
skunk,mous,Directed,7
skunk,muskrat,Directed,3
skunk,opossum,Directed,38
skunk,otter,Directed,1
skunk,panda,Directed,1
skunk,platypus,Directed,1
skunk,porcupin,Directed,17
skunk,prairiedog,Directed,1
skunk,rabbit,Directed,7
skunk,raccoon,Directed,65
skunk,rat,Directed,2
skunk,rhino,Directed,1
skunk,rodent,Directed,1
skunk,snak,Directed,2
skunk,squirrel,Directed,16
skunk,tiger,Directed,3
skunk,toad,Directed,1
skunk,turkei,Directed,2
skunk,turtl,Directed,1
skunk,warthog,Directed,1
skunk,weasel,Directed,7
skunk,wolf,Directed,3
skunk,wolverin,Directed,4
skunk,woodchuck,Directed,3
skunk,zebra,Directed,4
sloth,allig,Directed,1
sloth,groundhog,Directed,1
sloth,kangaroo,Directed,1
sloth,mink,Directed,1
sloth,orangutan,Directed,1
sloth,squirrel,Directed,1
sloth,tiger,Directed,1
snail,anemon,Directed,1
snail,ant,Directed,1
snail,bird,Directed,1
snail,clam,Directed,1
snail,cougar,Directed,1
snail,earthworm,Directed,1
snail,fish,Directed,3
snail,flea,Directed,1
snail,frog,Directed,1
snail,hippo,Directed,1
snail,leopard,Directed,1
snail,lion,Directed,1
snail,lobster,Directed,1
snail,raccoon,Directed,1
snail,rat,Directed,1
snail,sheep,Directed,1
snail,snak,Directed,2
snail,swan,Directed,1
snail,tiger,Directed,1
snail,waterbuffalo,Directed,1
snail,wolf,Directed,1
snak,allig,Directed,26
snak,anim,Directed,1
snak,ant,Directed,10
snak,antelop,Directed,2
snak,armadillo,Directed,4
snak,badger,Directed,1
snak,bat,Directed,4
snak,bear,Directed,8
snak,beaver,Directed,4
snak,bird,Directed,41
snak,buffalo,Directed,3
snak,bug,Directed,2
snak,bull,Directed,1
snak,butterfli,Directed,4
snak,camel,Directed,1
snak,cat,Directed,3
snak,caterpillar,Directed,1
snak,chameleon,Directed,1
snak,chicken,Directed,6
snak,chinchilla,Directed,1
snak,chipmunk,Directed,2
snak,cobra,Directed,2
snak,cockatoo,Directed,1
snak,cockroach,Directed,1
snak,cougar,Directed,2
snak,cow,Directed,12
snak,coyot,Directed,3
snak,crane,Directed,1
snak,crocodil,Directed,5
snak,deer,Directed,14
snak,dinosaur,Directed,1
snak,dog,Directed,7
snak,dolphin,Directed,1
snak,donkei,Directed,2
snak,dragon,Directed,3
snak,duck,Directed,4
snak,eagl,Directed,1
snak,eel,Directed,2
snak,eleph,Directed,25
snak,elk,Directed,2
snak,emu,Directed,1
snak,ferret,Directed,1
snak,fish,Directed,21
snak,fly,Directed,3
snak,fox,Directed,3
snak,frog,Directed,19
snak,gazel,Directed,2
snak,gecko,Directed,1
snak,gerbil,Directed,6
snak,gilamonst,Directed,1
snak,giraff,Directed,12
snak,gnat,Directed,1
snak,goat,Directed,1
snak,goos,Directed,2
snak,gopher,Directed,5
snak,gorilla,Directed,4
snak,grasshopp,Directed,1
snak,guineapig,Directed,2
snak,hamster,Directed,1
snak,hippo,Directed,7
snak,hors,Directed,7
snak,hyena,Directed,1
snak,iguana,Directed,4
snak,insect,Directed,3
snak,jaguar,Directed,1
snak,kitten,Directed,3
snak,koala,Directed,1
snak,lamb,Directed,1
snak,leopard,Directed,3
snak,lion,Directed,8
snak,lizard,Directed,34
snak,llama,Directed,2
snak,mole,Directed,2
snak,mongoos,Directed,1
snak,monkei,Directed,14
snak,moos,Directed,4
snak,mosquito,Directed,2
snak,mountaingoat,Directed,1
snak,mous,Directed,22
snak,octopus,Directed,1
snak,opossum,Directed,2
snak,orangutan,Directed,2
snak,ostrich,Directed,1
snak,otter,Directed,1
snak,owl,Directed,3
snak,ox,Directed,1
snak,panda,Directed,2
snak,panther,Directed,1
snak,parakeet,Directed,2
snak,parrot,Directed,3
snak,penguin,Directed,2
snak,pig,Directed,3
snak,polarbear,Directed,1
snak,porcupin,Directed,1
snak,puma,Directed,1
snak,rabbit,Directed,19
snak,raccoon,Directed,8
snak,rat,Directed,9
snak,reptil,Directed,12
snak,rhino,Directed,10
snak,robin,Directed,1
snak,rodent,Directed,3
snak,rooster,Directed,1
snak,salamand,Directed,1
snak,seal,Directed,2
snak,skunk,Directed,1
snak,snail,Directed,5
snak,snak,Directed,1
snak,spider,Directed,5
snak,squirrel,Directed,7
snak,tiger,Directed,7
snak,toad,Directed,5
snak,turkei,Directed,1
snak,turtl,Directed,11
snak,wallabi,Directed,1
snak,walrus,Directed,1
snak,wasp,Directed,1
snak,waterbuffalo,Directed,1
snak,whale,Directed,5
snak,wildebeest,Directed,1
snak,wolf,Directed,6
snak,wombat,Directed,1
snak,woodchuck,Directed,1
snak,worm,Directed,9
snak,zebra,Directed,13
sparrow,blackbird,Directed,1
sparrow,bluejai,Directed,2
sparrow,cardin,Directed,1
sparrow,crow,Directed,3
sparrow,eagl,Directed,2
sparrow,eleph,Directed,2
sparrow,finch,Directed,1
sparrow,fish,Directed,1
sparrow,goat,Directed,1
sparrow,goldfinch,Directed,2
sparrow,gopher,Directed,1
sparrow,hamster,Directed,1
sparrow,hawk,Directed,1
sparrow,hors,Directed,2
sparrow,hummingbird,Directed,1
sparrow,parakeet,Directed,1
sparrow,roadrunn,Directed,1
sparrow,robin,Directed,5
sparrow,sheep,Directed,1
sparrow,squirrel,Directed,1
sparrow,starl,Directed,1
sparrow,sturgeon,Directed,1
sparrow,woodpeck,Directed,1
sparrow,wren,Directed,2
spider,ant,Directed,1
spider,baboon,Directed,1
spider,bat,Directed,1
spider,bird,Directed,1
spider,boar,Directed,1
spider,bug,Directed,1
spider,chipmunk,Directed,2
spider,cockroach,Directed,1
spider,crocodil,Directed,1
spider,deer,Directed,1
spider,eleph,Directed,1
spider,fish,Directed,1
spider,fly,Directed,6
spider,goat,Directed,1
spider,hippo,Directed,1
spider,hors,Directed,2
spider,human,Directed,1
spider,insect,Directed,2
spider,monkei,Directed,1
spider,mosquito,Directed,1
spider,newt,Directed,1
spider,ocelot,Directed,1
spider,otter,Directed,1
spider,panther,Directed,1
spider,parrot,Directed,1
spider,wasp,Directed,1
spider,weasel,Directed,1
squid,clam,Directed,1
squid,fish,Directed,1
squid,octopus,Directed,1
squid,raccoon,Directed,1
squid,whale,Directed,1
squirrel,aardvark,Directed,2
squirrel,allig,Directed,1
squirrel,alpaca,Directed,1
squirrel,antelop,Directed,8
squirrel,armadillo,Directed,1
squirrel,badger,Directed,3
squirrel,bat,Directed,5
squirrel,bear,Directed,13
squirrel,beaver,Directed,5
squirrel,bee,Directed,1
squirrel,bird,Directed,64
squirrel,bobcat,Directed,3
squirrel,buffalo,Directed,4
squirrel,bull,Directed,1
squirrel,bunni,Directed,1
squirrel,calf,Directed,1
squirrel,cat,Directed,3
squirrel,cheetah,Directed,1
squirrel,chickade,Directed,1
squirrel,chicken,Directed,7
squirrel,chipmunk,Directed,98
squirrel,cow,Directed,7
squirrel,coyot,Directed,3
squirrel,deer,Directed,33
squirrel,doe,Directed,1
squirrel,dog,Directed,12
squirrel,dolphin,Directed,1
squirrel,donkei,Directed,1
squirrel,duck,Directed,4
squirrel,eagl,Directed,2
squirrel,eleph,Directed,9
squirrel,elk,Directed,2
squirrel,ferret,Directed,4
squirrel,fish,Directed,6
squirrel,fisher,Directed,2
squirrel,fly,Directed,2
squirrel,fox,Directed,18
squirrel,frog,Directed,1
squirrel,gazel,Directed,1
squirrel,gerbil,Directed,1
squirrel,giraff,Directed,5
squirrel,goat,Directed,3
squirrel,goos,Directed,1
squirrel,gopher,Directed,13
squirrel,gorilla,Directed,2
squirrel,groundhog,Directed,6
squirrel,guineapig,Directed,1
squirrel,hamster,Directed,1
squirrel,hedgehog,Directed,1
squirrel,hippo,Directed,5
squirrel,hog,Directed,1
squirrel,hors,Directed,7
squirrel,hummingbird,Directed,1
squirrel,hyena,Directed,1
squirrel,iguana,Directed,1
squirrel,jackrabbit,Directed,1
squirrel,javelina,Directed,1
squirrel,kangaroo,Directed,1
squirrel,koala,Directed,2
squirrel,leopard,Directed,2
squirrel,lion,Directed,7
squirrel,lizard,Directed,1
squirrel,llama,Directed,3
squirrel,marmot,Directed,1
squirrel,mink,Directed,1
squirrel,mole,Directed,4
squirrel,monkei,Directed,9
squirrel,moos,Directed,1
squirrel,mountainlion,Directed,1
squirrel,mous,Directed,26
squirrel,muskrat,Directed,9
squirrel,ocelot,Directed,1
squirrel,opossum,Directed,16
squirrel,orangutan,Directed,1
squirrel,otter,Directed,2
squirrel,owl,Directed,3
squirrel,parrot,Directed,1
squirrel,partridg,Directed,2
squirrel,penguin,Directed,1
squirrel,pheasant,Directed,2
squirrel,pig,Directed,7
squirrel,pigeon,Directed,1
squirrel,poni,Directed,1
squirrel,porcupin,Directed,3
squirrel,prairiedog,Directed,1
squirrel,rabbit,Directed,124
squirrel,raccoon,Directed,30
squirrel,rat,Directed,17
squirrel,rodent,Directed,1
squirrel,sheep,Directed,1
squirrel,skunk,Directed,19
squirrel,snail,Directed,1
squirrel,snak,Directed,7
squirrel,sparrow,Directed,1
squirrel,squirrel,Directed,1
squirrel,tapir,Directed,1
squirrel,tiger,Directed,7
squirrel,turkei,Directed,5
squirrel,turtl,Directed,4
squirrel,waterbuffalo,Directed,1
squirrel,weasel,Directed,1
squirrel,whale,Directed,3
squirrel,wolf,Directed,3
squirrel,wolverin,Directed,1
squirrel,woodchuck,Directed,2
squirrel,zebra,Directed,5
starl,bluebird,Directed,1
starl,chickade,Directed,1
starl,gull,Directed,1
starl,robin,Directed,1
starl,snak,Directed,1
steer,bee,Directed,1
steer,bird,Directed,1
steer,bobcat,Directed,1
steer,buffalo,Directed,3
steer,bull,Directed,2
steer,calf,Directed,3
steer,chicken,Directed,1
steer,eagl,Directed,1
steer,elk,Directed,1
steer,fish,Directed,1
steer,hog,Directed,1
steer,hors,Directed,1
steer,monkei,Directed,2
steer,moos,Directed,1
steer,walrus,Directed,1
stork,baboon,Directed,1
stork,buzzard,Directed,1
stork,eagl,Directed,2
stork,flamingo,Directed,1
stork,heron,Directed,1
stork,tiger,Directed,1
sturgeon,bass,Directed,1
sturgeon,walley,Directed,1
swan,baboon,Directed,1
swan,bear,Directed,1
swan,bird,Directed,1
swan,chicken,Directed,1
swan,crane,Directed,1
swan,deer,Directed,1
swan,duck,Directed,1
swan,egret,Directed,1
swan,fox,Directed,1
swan,frog,Directed,1
swan,goos,Directed,2
swan,hippo,Directed,1
swan,hors,Directed,2
swan,loon,Directed,1
swan,owl,Directed,1
swan,pelican,Directed,1
swan,penguin,Directed,1
swan,poni,Directed,1
swan,rabbit,Directed,1
swan,snak,Directed,2
swan,wolf,Directed,1
tadpol,dog,Directed,1
tadpol,fish,Directed,3
tadpol,orangutan,Directed,1
tadpol,turkei,Directed,1
tapir,aardvark,Directed,1
tapir,ant,Directed,1
tapir,armadillo,Directed,1
tapir,giraff,Directed,1
tapir,iguana,Directed,1
tapir,monkei,Directed,1
tapir,ostrich,Directed,1
tapir,panther,Directed,1
tapir,warthog,Directed,1
tapir,wombat,Directed,1
tasmanidevil,deer,Directed,1
tasmanidevil,gerbil,Directed,1
tasmanidevil,kangaroo,Directed,1
tasmanidevil,sheep,Directed,1
tasmanidevil,squirrel,Directed,1
tiger,allig,Directed,11
tiger,ant,Directed,2
tiger,anteat,Directed,5
tiger,antelop,Directed,10
tiger,ap,Directed,6
tiger,armadillo,Directed,1
tiger,baboon,Directed,4
tiger,badger,Directed,2
tiger,bear,Directed,88
tiger,beaver,Directed,2
tiger,bee,Directed,1
tiger,bird,Directed,7
tiger,boar,Directed,1
tiger,bobcat,Directed,6
tiger,buffalo,Directed,5
tiger,calf,Directed,1
tiger,camel,Directed,8
tiger,cat,Directed,19
tiger,caterpillar,Directed,2
tiger,cheetah,Directed,31
tiger,chicken,Directed,6
tiger,chimp,Directed,8
tiger,chipmunk,Directed,3
tiger,cougar,Directed,24
tiger,cow,Directed,16
tiger,coyot,Directed,3
tiger,deer,Directed,19
tiger,dog,Directed,29
tiger,donkei,Directed,8
tiger,duck,Directed,3
tiger,eagl,Directed,1
tiger,eleph,Directed,163
tiger,elk,Directed,7
tiger,emu,Directed,1
tiger,ferret,Directed,1
tiger,fish,Directed,10
tiger,flea,Directed,1
tiger,fox,Directed,8
tiger,frog,Directed,6
tiger,gazel,Directed,9
tiger,gerbil,Directed,3
tiger,giraff,Directed,86
tiger,goat,Directed,7
tiger,goldfish,Directed,1
tiger,gopher,Directed,4
tiger,gorilla,Directed,10
tiger,guineapig,Directed,1
tiger,hippo,Directed,34
tiger,hors,Directed,16
tiger,housecat,Directed,2
tiger,hyena,Directed,8
tiger,insect,Directed,1
tiger,jaguar,Directed,14
tiger,kangaroo,Directed,11
tiger,koala,Directed,2
tiger,lamb,Directed,5
tiger,lemur,Directed,1
tiger,leopard,Directed,90
tiger,lion,Directed,369
tiger,llama,Directed,13
tiger,lynx,Directed,2
tiger,monkei,Directed,82
tiger,moos,Directed,10
tiger,mountainlion,Directed,6
tiger,mous,Directed,13
tiger,mule,Directed,2
tiger,muskrat,Directed,2
tiger,ocelot,Directed,10
tiger,octopus,Directed,1
tiger,opossum,Directed,4
tiger,orangutan,Directed,2
tiger,ostrich,Directed,7
tiger,otter,Directed,2
tiger,ox,Directed,2
tiger,panda,Directed,3
tiger,panther,Directed,42
tiger,parrot,Directed,3
tiger,peacock,Directed,1
tiger,penguin,Directed,3
tiger,pheasant,Directed,1
tiger,pig,Directed,11
tiger,pigeon,Directed,1
tiger,platypus,Directed,4
tiger,polarbear,Directed,6
tiger,poni,Directed,1
tiger,porcupin,Directed,1
tiger,porpois,Directed,1
tiger,puma,Directed,7
tiger,puppi,Directed,1
tiger,rabbit,Directed,5
tiger,raccoon,Directed,3
tiger,rat,Directed,5
tiger,reptil,Directed,1
tiger,rhino,Directed,18
tiger,robin,Directed,2
tiger,seal,Directed,3
tiger,shark,Directed,2
tiger,sheep,Directed,5
tiger,skunk,Directed,4
tiger,snak,Directed,14
tiger,squirrel,Directed,9
tiger,steer,Directed,2
tiger,swan,Directed,1
tiger,tortois,Directed,1
tiger,turkei,Directed,2
tiger,unicorn,Directed,2
tiger,waterbuffalo,Directed,2
tiger,weasel,Directed,5
tiger,whale,Directed,5
tiger,whitetaild,Directed,1
tiger,wildebeest,Directed,1
tiger,wolf,Directed,18
tiger,wolverin,Directed,3
tiger,yak,Directed,1
tiger,zebra,Directed,66
timberwolf,cow,Directed,1
timberwolf,coyot,Directed,1
timberwolf,leopard,Directed,1
timberwolf,moos,Directed,1
timberwolf,polarbear,Directed,1
toad,amphibian,Directed,1
toad,ap,Directed,1
toad,bear,Directed,1
toad,cockroach,Directed,1
toad,cricket,Directed,2
toad,deer,Directed,1
toad,fish,Directed,2
toad,frog,Directed,4
toad,hors,Directed,1
toad,humb,Directed,1
toad,lizard,Directed,1
toad,mous,Directed,3
toad,muskrat,Directed,1
toad,rabbit,Directed,1
toad,raccoon,Directed,1
toad,salamand,Directed,1
toad,sheep,Directed,1
toad,squirrel,Directed,1
toad,turtl,Directed,3
toad,zebra,Directed,1
tortois,bobcat,Directed,1
tortois,deer,Directed,1
tortois,frog,Directed,1
tortois,gorilla,Directed,1
tortois,snak,Directed,1
tortois,turtl,Directed,2
trout,allig,Directed,1
trout,bass,Directed,1
trout,bird,Directed,3
trout,catfish,Directed,1
trout,frog,Directed,1
trout,perch,Directed,1
trout,pike,Directed,1
turkei,ant,Directed,1
turkei,antelop,Directed,1
turkei,ap,Directed,1
turkei,badger,Directed,1
turkei,bat,Directed,1
turkei,bear,Directed,1
turkei,beaver,Directed,1
turkei,bird,Directed,5
turkei,bull,Directed,1
turkei,bunni,Directed,1
turkei,buzzard,Directed,2
turkei,calf,Directed,1
turkei,cardin,Directed,1
turkei,cat,Directed,1
turkei,cattl,Directed,1
turkei,chicken,Directed,21
turkei,chipmunk,Directed,1
turkei,cow,Directed,4
turkei,crane,Directed,2
turkei,crow,Directed,2
turkei,deer,Directed,22
turkei,duck,Directed,18
turkei,eagl,Directed,1
turkei,eleph,Directed,2
turkei,fawn,Directed,1
turkei,fish,Directed,4
turkei,fox,Directed,2
turkei,frog,Directed,1
turkei,gazel,Directed,1
turkei,giraff,Directed,2
turkei,goat,Directed,4
turkei,goos,Directed,8
turkei,gopher,Directed,1
turkei,groundhog,Directed,2
turkei,grous,Directed,2
turkei,hamster,Directed,1
turkei,hen,Directed,1
turkei,hippo,Directed,2
turkei,hors,Directed,7
turkei,kangaroo,Directed,1
turkei,lamb,Directed,1
turkei,lion,Directed,6
turkei,llama,Directed,2
turkei,mink,Directed,2
turkei,monkei,Directed,1
turkei,mountainlion,Directed,1
turkei,mous,Directed,2
turkei,orangutan,Directed,1
turkei,owl,Directed,1
turkei,partridg,Directed,1
turkei,peacock,Directed,2
turkei,penguin,Directed,1
turkei,pheasant,Directed,11
turkei,pig,Directed,9
turkei,pigeon,Directed,1
turkei,poni,Directed,2
turkei,quail,Directed,1
turkei,rabbit,Directed,3
turkei,raccoon,Directed,3
turkei,reptil,Directed,1
turkei,robin,Directed,2
turkei,rooster,Directed,1
turkei,sealion,Directed,1
turkei,sheep,Directed,2
turkei,skunk,Directed,3
turkei,snak,Directed,2
turkei,squirrel,Directed,6
turkei,turtl,Directed,3
turkei,vole,Directed,1
turkei,vultur,Directed,1
turkei,weasel,Directed,2
turkei,wolf,Directed,1
turkei,zebra,Directed,2
turtl,allig,Directed,6
turtl,amphibian,Directed,1
turtl,antelop,Directed,1
turtl,armadillo,Directed,1
turtl,bear,Directed,4
turtl,bird,Directed,7
turtl,bunni,Directed,1
turtl,butterfli,Directed,1
turtl,camel,Directed,1
turtl,cat,Directed,2
turtl,chipmunk,Directed,1
turtl,cow,Directed,2
turtl,coyot,Directed,1
turtl,deer,Directed,2
turtl,dog,Directed,1
turtl,dolphin,Directed,1
turtl,dragon,Directed,1
turtl,duck,Directed,3
turtl,eleph,Directed,5
turtl,elk,Directed,1
turtl,emu,Directed,1
turtl,fish,Directed,24
turtl,fly,Directed,1
turtl,fox,Directed,1
turtl,frog,Directed,12
turtl,gilamonst,Directed,1
turtl,giraff,Directed,1
turtl,goat,Directed,1
turtl,goos,Directed,1
turtl,guineapig,Directed,2
turtl,hamster,Directed,3
turtl,hors,Directed,4
turtl,human,Directed,1
turtl,kangaroo,Directed,1
turtl,lion,Directed,5
turtl,lizard,Directed,4
turtl,llama,Directed,1
turtl,monkei,Directed,2
turtl,moos,Directed,1
turtl,mous,Directed,2
turtl,muskrat,Directed,1
turtl,ostrich,Directed,1
turtl,pig,Directed,2
turtl,polarbear,Directed,1
turtl,rabbit,Directed,3
turtl,raccoon,Directed,2
turtl,reindeer,Directed,1
turtl,reptil,Directed,1
turtl,rhino,Directed,1
turtl,salamand,Directed,1
turtl,skunk,Directed,1
turtl,snail,Directed,2
turtl,snak,Directed,12
turtl,tiger,Directed,3
turtl,tortois,Directed,1
turtl,wallabi,Directed,1
turtl,whale,Directed,2
turtl,worm,Directed,1
turtl,zebra,Directed,4
unicorn,bat,Directed,1
unicorn,mountaingoat,Directed,1
unicorn,platypus,Directed,1
unicorn,sheep,Directed,1
unicorn,wolf,Directed,1
vole,gopher,Directed,1
vole,insect,Directed,1
vole,lynx,Directed,1
vole,mous,Directed,1
vole,muskrat,Directed,1
vole,opossum,Directed,1
vole,pig,Directed,1
vole,prairiedog,Directed,1
vultur,bear,Directed,1
vultur,buzzard,Directed,1
vultur,deer,Directed,1
vultur,robin,Directed,2
wallabi,armadillo,Directed,1
wallabi,bird,Directed,2
wallabi,camel,Directed,1
wallabi,emu,Directed,1
wallabi,fish,Directed,1
wallabi,gopher,Directed,1
wallabi,groundhog,Directed,1
wallabi,kangaroo,Directed,4
wallabi,koala,Directed,2
wallabi,moos,Directed,1
wallabi,ostrich,Directed,1
wallabi,platypus,Directed,2
wallabi,puma,Directed,1
wallabi,rabbit,Directed,1
walley,bass,Directed,1
walley,bluegil,Directed,2
walley,catfish,Directed,1
walley,crow,Directed,1
walley,mink,Directed,1
walley,perch,Directed,1
walley,pike,Directed,1
walrus,ant,Directed,1
walrus,bear,Directed,1
walrus,chicken,Directed,1
walrus,crocodil,Directed,1
walrus,deer,Directed,1
walrus,dolphin,Directed,2
walrus,duck,Directed,1
walrus,eel,Directed,2
walrus,eleph,Directed,4
walrus,fish,Directed,2
walrus,giraff,Directed,3
walrus,goat,Directed,1
walrus,gopher,Directed,1
walrus,hippo,Directed,1
walrus,kangaroo,Directed,1
walrus,kitten,Directed,1
walrus,muskox,Directed,1
walrus,otter,Directed,1
walrus,penguin,Directed,4
walrus,polarbear,Directed,1
walrus,porcupin,Directed,1
walrus,seal,Directed,3
walrus,turtl,Directed,1
walrus,waterbuffalo,Directed,1
walrus,whale,Directed,7
walrus,wolf,Directed,1
walrus,yak,Directed,1
walrus,zebra,Directed,2
warthog,boar,Directed,1
warthog,coyot,Directed,1
warthog,deer,Directed,1
warthog,eleph,Directed,1
warthog,emu,Directed,1
warthog,gazel,Directed,1
warthog,giraff,Directed,1
warthog,gorilla,Directed,1
warthog,hog,Directed,1
warthog,hors,Directed,1
warthog,javelina,Directed,1
warthog,mole,Directed,1
warthog,mule,Directed,1
warthog,pig,Directed,3
warthog,prairiedog,Directed,1
warthog,wolf,Directed,1
warthog,zebra,Directed,1
wasp,bee,Directed,2
wasp,bumblebe,Directed,1
wasp,hornet,Directed,1
wasp,hummingbird,Directed,1
waterbuffalo,bear,Directed,1
waterbuffalo,bird,Directed,1
waterbuffalo,bison,Directed,4
waterbuffalo,buffalo,Directed,5
waterbuffalo,cheetah,Directed,1
waterbuffalo,cougar,Directed,1
waterbuffalo,deer,Directed,2
waterbuffalo,dog,Directed,2
waterbuffalo,elk,Directed,1
waterbuffalo,giraff,Directed,2
waterbuffalo,gorilla,Directed,1
waterbuffalo,hippo,Directed,3
waterbuffalo,hors,Directed,1
waterbuffalo,hyena,Directed,2
waterbuffalo,lemur,Directed,1
waterbuffalo,leopard,Directed,1
waterbuffalo,monkei,Directed,1
waterbuffalo,moos,Directed,1
waterbuffalo,mous,Directed,1
waterbuffalo,panther,Directed,1
waterbuffalo,python,Directed,1
waterbuffalo,rabbit,Directed,1
waterbuffalo,rat,Directed,1
waterbuffalo,rhino,Directed,2
waterbuffalo,snak,Directed,1
waterbuffalo,tiger,Directed,1
waterbuffalo,zebra,Directed,3
weasel,allig,Directed,1
weasel,anim,Directed,1
weasel,antelop,Directed,1
weasel,badger,Directed,3
weasel,bear,Directed,2
weasel,bird,Directed,1
weasel,bobcat,Directed,1
weasel,buffalo,Directed,1
weasel,cat,Directed,1
weasel,cow,Directed,2
weasel,dog,Directed,1
weasel,eleph,Directed,1
weasel,ferret,Directed,7
weasel,fish,Directed,4
weasel,fox,Directed,6
weasel,gerbil,Directed,1
weasel,gopher,Directed,2
weasel,groundhog,Directed,1
weasel,guineapig,Directed,1
weasel,hors,Directed,1
weasel,lamb,Directed,1
weasel,lynx,Directed,1
